PLACE_ID;NOMBRE_TUI;TIPOS_TUI;CATEGORIA_TUI;DIRECCION;RATING_TUI;TOTAL_VALORACIONES_TUI;PRECIO;ESTADO_NEGOCIO;LATITUD_TUI;LONGITUD_TUI;URL;WEBSITE;HORARIO;TELEFONO;RESERVA_POSIBLE;ACCESIBILIDAD_SILLA_RUEDAS
ChIJUWJ4QbQnQg0RP3JGBlTZOKY;Pepco;Tiendas,clothing_store;Compras;Calle del Pinzón, 30, Carabanchel, 28025 Madrid, Spain;3,7;137;;Abierto;403890465;-3,74026E+16;;https://pepco.es/;['Monday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u200910:00\u202fPM'];;FALSO;FALSO
ChIJUWtql4ooQg0RnPRPu8o2q3I;Kibom • Produtos do Brasil;Tiendas,grocery_store;Compras;Centro Comercial, C. de Castrojeriz, 14, Local 45, Carabanchel, 28025 Madrid, Spain;4,4;552;;Abierto;403867137;-3,73909E+16;;https://kibom.es/;['Monday: 10:00\u202fAM\u2009–\u20098:30\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20098:30\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20098:30\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20098:30\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20098:30\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20098:30\u202fPM', 'Sunday: Closed'];692 67 70 61;FALSO;VERDADERO
ChIJNwu0pYsnQg0RHFF5A1jhmq8;Industrial Hardware - Enol S.A. - Madrid;Tiendas,hardware_store;Compras;Calle del Pinzón, 38, Carabanchel, 28025 Madrid, Spain;4,4;362;;Abierto;403883389;-3,74029E+16;;https://web.ferreteriaenol.com/;['Monday: 8:00\u202fAM\u2009–\u20091:30\u202fPM, 4:30\u2009–\u20098:30\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20091:30\u202fPM, 4:30\u2009–\u20098:30\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20091:30\u202fPM, 4:30\u2009–\u20098:30\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20091:30\u202fPM, 4:30\u2009–\u20098:30\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20091:30\u202fPM, 4:30\u2009–\u20098:30\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20091:30\u202fPM', 'Sunday: Closed'];914 61 52 75;FALSO;VERDADERO
ChIJ_5VihSCIQQ0RcRfJMV1J-08;Casa Joven;Tiendas,home_goods_store;Compras;C. de la Oca, 106, Carabanchel, 28025 Madrid, Spain;4,3;126;;Abierto;403881631;-37441624;;https://casajovensweet.com/;['Monday: 10:00\u202fAM\u2009–\u20091:45\u202fPM, 5:30\u2009–\u20099:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20091:45\u202fPM, 5:30\u2009–\u20099:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20091:45\u202fPM, 5:30\u2009–\u20099:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20091:45\u202fPM, 5:30\u2009–\u20099:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20091:45\u202fPM, 5:30\u2009–\u20099:00\u202fPM', 'Saturday: 10:30\u202fAM\u2009–\u20092:00\u202fPM', 'Sunday: Closed'];915 25 10 76;FALSO;VERDADERO
ChIJwXGQbYonQg0RknFcgYjcznY;Tienda Deportes Halcón Carabanchel;Tiendas,sporting_goods_store;Compras;Calle del Dr. Urquiola, 6, Carabanchel, 28025 Madrid, Spain;4,1;911;;Abierto;403876847;-3,74306E+16;;http://www.deporteshalcon.net/;['Monday: 10:00\u202fAM\u2009–\u20091:45\u202fPM, 5:30\u2009–\u20098:30\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20091:45\u202fPM, 5:30\u2009–\u20098:30\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20091:45\u202fPM, 5:30\u2009–\u20098:30\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20091:45\u202fPM, 5:30\u2009–\u20098:30\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20091:45\u202fPM, 5:30\u2009–\u20098:30\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20091:45\u202fPM, 5:30\u2009–\u20098:30\u202fPM', 'Sunday: Closed'];914 66 22 71;FALSO;FALSO
ChIJFcxXV4onQg0R-mhRqW-iy-8;Panadería Oca 81;Tiendas,bakery;Compras;C. de la Oca, 81, Carabanchel, 28025 Madrid, Spain;4,7;171;;Abierto;403885031;-3,74157E+16;;;['Monday: 10:00\u202fAM\u2009–\u20092:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 5:30\u2009–\u20098:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20092:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 5:30\u2009–\u20098:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20092:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20092:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20091:00\u202fPM'];605 29 16 16;FALSO;VERDADERO
ChIJGbCBDIonQg0ReccrrFPrRMg;Panadería El Buen Gusto Paisa SL;Tiendas,bakery;Compras;C. del Halcón, 38, Carabanchel, 28025 Madrid, Spain;3,8;260;;Abierto;403872731;-37431962;;;['Monday: 8:00\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u200911:00\u202fPM'];686 79 22 15;FALSO;VERDADERO
ChIJqWFNHaiJQQ0Rg5d_FaAE4FE;SCORER Tienda de Deportes Carabanchel;Tiendas,sporting_goods_store;Compras;P.º de Marcelino Camacho, 56, Carabanchel, 28025 Madrid, Spain;3,8;57;;Abierto;403873782;-3,74369E+16;;https://scorer.es/?utm_source=google&utm_medium=maps&utm_campaign=MyBussinesCarabanchel&utm_content=ScorerCarabanchel;['Monday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 5:30\u2009–\u20099:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 5:30\u2009–\u20099:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 5:30\u2009–\u20099:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 5:30\u2009–\u20099:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 5:30\u2009–\u20099:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 5:30\u2009–\u20099:00\u202fPM', 'Sunday: Closed'];914 66 07 21;FALSO;FALSO
ChIJGxoHhYwnQg0RE1crhgEEuPk;Mil Modelitos;Tiendas,clothing_store;Compras;C. de Tucán, 48, Carabanchel, 28025 Madrid, Spain;2,9;194;;Abierto;4,03901E+16;-3,7418E+16;;https://milmodelitos.es/;['Monday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20098:30\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20098:30\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20098:30\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20098:30\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20098:30\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20098:30\u202fPM', 'Sunday: Closed'];914 61 75 16;FALSO;FALSO
ChIJbVOxro4nQg0RqL7riJYVaMM;Hipercor Vista Alegre;Tiendas,supermarket;Compras;Av. de la Plaza de Toros, s/n, Carabanchel, 28025 Madrid, Spain;4;4345;;Abierto;4,03863E+16;-3,73886E+16;;https://www.elcorteingles.es/centroscomerciales/es/hipercor/centros/hipercor-vista-alegre;['Monday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20099:00\u202fPM'];914 22 76 00;FALSO;VERDADERO
ChIJIUr6-ZUnQg0R-mKCaJxW-bE;Mercadona;Tiendas,supermarket;Compras;Calle del Gral. Ricardos, 188, Carabanchel, 28025 Madrid, Spain;4,4;998;;Abierto;403863339;-37354067;;https://www.mercadona.es/;['Monday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Sunday: Closed'];914 51 26 00;FALSO;VERDADERO
ChIJ8wllqI0nQg0Rte5XkpZuq9M;Student Platform S.L.;Tiendas,book_store;Compras;C. de Matilde Hernández, 70, Carabanchel, 28025 Madrid, Spain;4,1;2701;;Abierto;40388891;-3,73527E+16;;https://www.plataformadelestudiante.com/;['Monday: 9:30\u202fAM\u2009–\u20099:30\u202fPM', 'Tuesday: 9:30\u202fAM\u2009–\u20099:30\u202fPM', 'Wednesday: 9:30\u202fAM\u2009–\u20099:30\u202fPM', 'Thursday: 9:30\u202fAM\u2009–\u20099:30\u202fPM', 'Friday: 9:30\u202fAM\u2009–\u20099:30\u202fPM', 'Saturday: 9:30\u202fAM\u2009–\u20096:30\u202fPM', 'Sunday: Closed'];611 39 40 66;FALSO;VERDADERO
ChIJpe2LvGsnQg0RkiFFxK31Gs0;ALDI;Tiendas,food_store;Compras;C. de Matilde Hernández, 100, Carabanchel, 28025 Madrid, Spain;4,1;808;;Abierto;403862814;-37390673;;https://www.aldi.es/;['Monday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20099:00\u202fPM'];900 902 466;FALSO;VERDADERO
ChIJm7RB3H4nQg0RNmvcAC4qirU;Estanco Exp. 206;Tiendas,store;Compras;Calle del Gral. Ricardos, 202, Carabanchel, 28025 Madrid, Spain;4,7;42;;Abierto;403854779;-37367519;;;['Monday: 9:00\u202fAM\u2009–\u200910:30\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u200910:30\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u200910:30\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u200910:30\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u200910:30\u202fPM', 'Saturday: 9:30\u202fAM\u2009–\u200910:30\u202fPM', 'Sunday: 11:30\u202fAM\u2009–\u200910:00\u202fPM'];910 82 22 85;FALSO;VERDADERO
ChIJv2fuF4snQg0RjylPynfC1b8;Estanco Madrid 344 artículos de fumador Madrid;Tiendas,store;Compras;C. de Tucán, 17, Carabanchel, 28025 Madrid, Spain;3,8;286;;Abierto;4038998;-374028;;http://www.estanco344madrid.com/;['Monday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20093:00\u202fPM'];;FALSO;VERDADERO
ChIJmaM6co0nQg0R1FWIVUGYeRY;Farmacia Alfonso Ibañez Pinto. Farmacia 15 horas en Madrid. Parafarmacia.;Tiendas,pharmacy;Compras;C. de la Oca, 17, Carabanchel, 28025 Madrid, Spain;3,2;91;;Abierto;403895341;-3,73438E+16;;;['Monday: 8:30\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 8:30\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 8:30\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 8:30\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 8:30\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 8:30\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: 8:30\u202fAM\u2009–\u200911:00\u202fPM'];914 71 47 73;FALSO;VERDADERO
ChIJC6jQpY0nQg0RC5iVj3G85AI;Ahorramas;Tiendas,supermarket;Compras;Calle de la Gaviota, 6, Carabanchel, 28025 Madrid, Spain;4,2;639;;Abierto;403886913;-37347407;;https://www.ahorramas.com/;['Monday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Sunday: Closed'];900 113 213;FALSO;VERDADERO
ChIJ550oeY4nQg0RZYgHfm9SYgE;Libreria Los Olivos y Judaica;Tiendas,store;Compras;C. Clara Campoamor, 1, Carabanchel, 28025 Madrid, Spain;4,7;241;;Abierto;4,03861E+16;-37343394;;http://www.librerialosolivos.com/;['Monday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20097:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20092:00\u202fPM', 'Sunday: Closed'];914 66 34 10;FALSO;VERDADERO
ChIJiWYwr9onQg0R92Zx_yrnAHM;Estanco valle del oro;Tiendas,store;Compras;C. Juan Francisco, 1, 5º3º, Carabanchel, 28019 Madrid, Spain;4,5;125;;Abierto;4,0388E+16;-37308531;;https://www.facebook.com/estancovalledeoro.deoro;['Monday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20092:30\u202fPM'];914 71 00 39;FALSO;VERDADERO
ChIJP_1rT5InQg0R2f3_zg9AZkA;Supermercados Dia;Tiendas,supermarket;Compras;Av. de Oporto, 110, Carabanchel, 28019 Madrid, Spain;3,7;205;;Abierto;403879886;-3,73131E+16;;http://www.dia.es/compra-online/;['Monday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20098:00\u202fPM'];912 17 04 53;FALSO;VERDADERO
ChIJle22fZInQg0R9rbAweAZPec;Renault Retail Group Oca Street;Tiendas,car_dealer;Compras;C. de la Oca, 7-9-11, Carabanchel, 28025 Madrid, Spain;4,7;1955;;Abierto;403888973;-37329217;;https://concesionario.renault.es/cota-automocion-oca-madrid.html;['Monday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 9:30\u202fAM\u2009–\u20091:30\u202fPM', 'Sunday: Closed'];913 60 92 86;FALSO;VERDADERO
ChIJFTemfG0nQg0RyxFJxMkqULs;Dnipro-M;Tiendas,store;Compras;C. de la Oca, 40, Carabanchel, 28025 Madrid, Spain;4,9;126;;Abierto;403897153;-37361521;;https://dnipro-m.es/;['Monday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 3:00\u2009–\u20099:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 3:00\u2009–\u20099:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 3:00\u2009–\u20099:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 3:00\u2009–\u20099:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 3:00\u2009–\u20099:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 3:00\u2009–\u20099:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 3:00\u2009–\u20099:00\u202fPM'];628 75 54 68;FALSO;FALSO
ChIJb343R5InQg0R_L_uI1O9-Jo;Marketfood Asia ????;Tiendas,asian_grocery_store;Compras;Av. de Oporto, 91, Carabanchel, 28019 Madrid, Spain;4,4;57;;Abierto;4,03878E+16;-37315497;;http://www.marketfoodasia.com/;['Monday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 10:30\u202fAM\u2009–\u200910:00\u202fPM'];684 06 53 48;FALSO;FALSO
ChIJ-6X4VJInQg0RVXQKxX_gA1o;Tienda Latina Doris;Tiendas,supermarket;Compras;Calle del Gral. Ricardos, 153, Carabanchel, 28019 Madrid, Spain;4,2;64;;Abierto;403888711;-3731006;;;['Monday: 10:00\u202fAM\u2009–\u20099:30\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20099:30\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20099:30\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20099:30\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20099:30\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20099:30\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20099:30\u202fPM'];914 72 82 47;FALSO;FALSO
ChIJnd7M5I0nQg0RxRrDSVcfXJg;Hiper Usera;Tiendas,supermarket;Compras;Calle del Gral. Ricardos, 169, Carabanchel, 28025 Madrid, Spain;4,1;562;;Abierto;403868955;-3,73396E+16;;http://www.hiperusera.es/;['Monday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: Closed'];914 65 13 02;FALSO;VERDADERO
ChIJ_fmitJMnQg0Rj-eHvu0Nw5M;Neumáticos Rovira;Tiendas,auto_parts_store;Compras;Gta. Valle de Oro, 9, Carabanchel, 28019 Madrid, Spain;4,5;376;;Abierto;403876438;-3730521;;http://www.neumaticosrovira.com/;['Monday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 3:30\u2009–\u20097:30\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 3:30\u2009–\u20097:30\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 3:30\u2009–\u20097:30\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 3:30\u2009–\u20097:30\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 3:30\u2009–\u20097:30\u202fPM', 'Saturday: Closed', 'Sunday: Closed'];654 18 66 62;FALSO;VERDADERO
ChIJ4bzs3ZMnQg0RLxByHxXK8GA;Toy Planet;Tiendas,store;Compras;Av. de Oporto, 71, Carabanchel, 28019 Madrid, Spain;4;183;;Abierto;403868976;-3,72955E+16;;https://www.toyplanet.com/es/inicio;['Monday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20098:30\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20098:30\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20098:30\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20098:30\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20098:30\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20098:30\u202fPM', 'Sunday: Closed'];914 72 55 71;FALSO;VERDADERO
ChIJR4Zb540nQg0RQEwqABYXGoM;Hipergien Papeleria Ferreteria;Tiendas,hardware_store;Compras;Calle del Gral. Ricardos, 182, Carabanchel, 28025 Madrid, Spain;3,6;19;;Abierto;403867955;-37345954;;;['Monday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u200910:00\u202fPM'];;FALSO;FALSO
ChIJY2JAXJQnQg0R_GLZ-nQw9wU;Mercadona;Tiendas,supermarket;Compras;C. del Camino Viejo de Leganés, 58, Carabanchel, 28019 Madrid, Spain;4,2;1909;;Abierto;403888192;-3,72689E+16;;https://www.mercadona.es/;['Monday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Sunday: Closed'];914 72 77 55;FALSO;VERDADERO
ChIJIUzFDpMnQg0RDwvkWvj8tDc;Hardware Irisarri Showroom;Tiendas,hardware_store;Compras;C. Castro de Oro, 1, Carabanchel, 28019 Madrid, Spain;4,5;1128;;Abierto;40389403;-3,72966E+16;;https://www.ferreteriairisarri.es/;['Monday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20091:00\u202fPM', 'Sunday: Closed'];914 72 56 50;FALSO;VERDADERO
ChIJJbvT03gnQg0RS3X7XyRYk9M;ShopFitness;Tiendas,food_store;Compras;Av. de Oporto, 69, G, Carabanchel, 28019 Madrid, Spain;4,8;237;;Abierto;403866881;-3,72906E+16;;http://www.shopfitness.es/;['Monday: 10:30\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Tuesday: 10:30\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Wednesday: 10:30\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Thursday: 10:30\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Friday: 10:30\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Saturday: 10:30\u202fAM\u2009–\u20092:00\u202fPM', 'Sunday: Closed'];910 09 73 53;FALSO;VERDADERO
ChIJQTWTgJQnQg0RM8QyF655c2Y;Pastelería El Soto;Tiendas,bakery;Compras;C. del Dr. Espina, 24, Carabanchel, 28019 Madrid, Spain;4,7;128;;Abierto;40389251;-3,72809E+16;;https://www.pasteleriaelsoto.com/;['Monday: 7:00\u202fAM\u2009–\u20092:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20092:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20092:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20092:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20092:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u20092:00\u202fPM', 'Sunday: Closed'];914 71 94 91;FALSO;FALSO
ChIJHYVcq5YnQg0RxXCCJ0q_29w;Farmacia Trébol Oporto;Tiendas,pharmacy;Compras;Av. de Oporto, 57, Carabanchel, 28019 Madrid, Spain;3,2;76;;Abierto;40386395;-3728188;;https://bit.ly/farmaciastrebolweb;['Monday: 9:30\u202fAM\u2009–\u20099:30\u202fPM', 'Tuesday: 9:30\u202fAM\u2009–\u20099:30\u202fPM', 'Wednesday: 9:30\u202fAM\u2009–\u20099:30\u202fPM', 'Thursday: 9:30\u202fAM\u2009–\u20099:30\u202fPM', 'Friday: 9:30\u202fAM\u2009–\u20099:30\u202fPM', 'Saturday: 9:30\u202fAM\u2009–\u20099:30\u202fPM', 'Sunday: 9:30\u202fAM\u2009–\u20099:30\u202fPM'];915 65 11 01;FALSO;VERDADERO
